txn_id,client_id,advisor_id,security_id,txn_date,txn_type,shares,price,amount
10078,85,10,78.0,2022-02-04,Dividend,300.0298,21.54,6462.64
10079,85,10,329.0,2022-07-07,Sell,468.0032,16.77,7848.41
10080,85,10,,2021-08-14,Withdrawal,,,82655.3
10081,85,10,92.0,2023-09-14,Dividend,4.4106,463.62,2044.84
10082,85,10,388.0,2021-05-09,Sell,185.4455,164.42,30490.95
10083,85,10,306.0,2022-01-15,Sell,340.3753,415.11,141293.19
10084,85,10,,2024-03-22,Deposit,,,56021.03
10085,85,10,117.0,2022-01-31,Sell,16.1517,377.51,6097.43
10086,85,10,,2023-06-18,Deposit,,,98618.65
10087,85,10,,2020-02-05,Advisory Fee,,,223.37
10088,86,10,277.0,2022-02-17,Buy,92.5478,257.32,23814.4
10089,86,10,,2024-02-25,Advisory Fee,,,166.13
10090,86,10,404.0,2021-04-29,Sell,95.7953,432.28,41410.39
10091,86,10,479.0,2020-10-11,Buy,99.6739,200.23,19957.7
10092,86,10,220.0,2023-02-20,Sell,417.526,112.47,46959.15
10093,86,10,404.0,2024-08-01,Dividend,23.6776,377.78,8944.92
10094,86,10,,2024-12-29,Withdrawal,,,18000.13
10095,86,10,220.0,2020-11-18,Buy,289.4434,325.82,94306.45
10096,86,10,472.0,2022-04-21,Sell,380.6099,446.68,170010.83
10097,86,10,383.0,2022-04-07,Buy,247.1359,392.28,96946.47
10098,86,10,183.0,2022-04-30,Sell,487.1205,297.83,145079.1
10099,86,10,,2021-04-02,Withdrawal,,,26971.23
10100,86,10,,2022-06-22,Advisory Fee,,,291.94
10101,86,10,,2024-07-12,Withdrawal,,,66133.13
10102,86,10,,2021-04-21,Deposit,,,83232.24
10103,86,10,404.0,2022-03-17,Sell,351.4565,145.16,51017.43
10104,86,10,383.0,2024-01-19,Dividend,419.2708,478.24,200512.07
10105,86,10,479.0,2023-06-30,Dividend,82.2418,139.93,11508.1
10106,86,10,404.0,2021-05-12,Buy,415.0013,115.43,47903.6
10107,86,10,183.0,2021-08-03,Dividend,104.0572,487.19,50695.63
10108,86,10,183.0,2022-05-04,Dividend,415.1626,418.98,173944.83
10109,86,10,,2023-11-16,Advisory Fee,,,260.13
10110,86,10,472.0,2020-04-06,Buy,73.5271,490.85,36090.78
10111,86,10,479.0,2022-03-03,Sell,349.6227,447.3,156386.23
10112,86,10,,2020-09-16,Withdrawal,,,10374.69
10113,86,10,186.0,2023-01-27,Sell,215.8253,28.13,6071.17
10114,86,10,282.0,2022-07-02,Dividend,73.9793,290.12,21462.87
10115,86,10,220.0,2022-04-08,Dividend,344.3452,107.17,36903.48
10116,86,10,183.0,2024-08-09,Dividend,56.552,467.72,26450.5
10117,86,10,292.0,2022-09-23,Dividend,69.8456,353.15,24665.97
10118,86,10,,2020-10-10,Advisory Fee,,,171.97
10119,86,10,,2022-08-11,Deposit,,,68686.09
10120,86,10,,2023-12-23,Advisory Fee,,,225.02
10121,86,10,404.0,2020-09-05,Sell,240.0139,440.94,105831.73
10122,86,10,186.0,2023-12-25,Sell,283.6473,433.24,122887.36
10123,86,10,292.0,2020-09-24,Buy,3.8961,169.87,661.83
10124,86,10,,2022-01-02,Deposit,,,46646.37
10125,86,10,,2023-08-06,Advisory Fee,,,227.7
10126,86,10,183.0,2023-07-15,Dividend,458.8808,50.75,23288.2
10127,86,10,404.0,2023-10-12,Dividend,346.008,411.7,142451.49
10128,86,10,,2021-04-14,Advisory Fee,,,164.32
10129,86,10,479.0,2022-03-09,Buy,279.6103,477.95,133639.74
10130,86,10,,2020-01-03,Withdrawal,,,50086.16
10131,86,10,183.0,2020-12-23,Buy,265.6023,81.49,21643.93
10132,86,10,,2022-06-18,Withdrawal,,,41500.62
10133,86,10,479.0,2023-03-24,Buy,45.4011,290.42,13185.39
10134,86,10,,2024-09-15,Advisory Fee,,,179.49
10135,86,10,,2020-03-01,Advisory Fee,,,209.9
10136,86,10,183.0,2021-12-08,Buy,347.0012,377.33,130933.96
10137,86,10,220.0,2023-08-02,Buy,22.0006,25.72,565.86
10138,86,10,186.0,2022-09-18,Buy,335.8194,236.27,79344.05
10139,86,10,277.0,2020-01-20,Buy,200.6548,407.2,81706.63
10140,86,10,,2021-01-02,Deposit,,,64692.94
10141,86,10,186.0,2023-06-13,Buy,357.0395,20.73,7401.43
10142,86,10,292.0,2024-10-25,Buy,133.791,206.07,27570.31
10143,86,10,404.0,2022-01-02,Dividend,319.7492,26.93,8610.85
10144,86,10,,2021-07-12,Deposit,,,48948.56
10145,86,10,282.0,2022-05-11,Dividend,88.2375,316.95,27966.88
10146,86,10,472.0,2024-05-07,Buy,336.8059,442.37,148992.83
10147,86,10,220.0,2024-03-10,Buy,126.7394,446.47,56585.34
10148,86,10,292.0,2023-03-07,Buy,206.9909,24.88,5149.93
10149,86,10,292.0,2020-09-20,Buy,346.8152,86.51,30002.98
10150,86,10,,2022-11-29,Advisory Fee,,,258.28
10151,86,10,220.0,2020-12-14,Buy,433.1317,479.81,207820.92
10152,86,10,186.0,2020-08-12,Buy,90.4351,82.23,7436.48
10153,86,10,,2020-11-14,Deposit,,,23384.95
10154,86,10,,2023-10-22,Withdrawal,,,39798.13
10155,86,10,,2021-04-24,Deposit,,,96504.65
10156,86,10,292.0,2022-10-13,Sell,28.776,155.58,4476.97
10157,86,10,472.0,2021-10-21,Buy,423.4665,57.13,24192.64
10158,86,10,472.0,2024-11-29,Dividend,72.6167,85.86,6234.87
10159,86,10,,2023-05-12,Deposit,,,73276.46
10160,86,10,183.0,2021-05-08,Dividend,218.2489,331.13,72268.76
10161,86,10,220.0,2024-03-11,Buy,79.392,59.98,4761.93
10162,86,10,,2023-12-16,Deposit,,,43528.3
10163,86,10,277.0,2020-06-03,Dividend,105.0834,10.31,1083.41
10164,86,10,220.0,2023-01-07,Sell,123.7965,74.77,9256.26
10165,86,10,186.0,2024-11-19,Buy,239.2564,379.29,90747.56
10166,86,10,,2022-10-12,Withdrawal,,,80865.11
10167,86,10,186.0,2021-04-22,Dividend,197.0054,123.53,24336.08
10168,86,10,,2020-02-06,Advisory Fee,,,341.92
10169,86,10,183.0,2022-03-14,Buy,35.6982,118.82,4241.66
10170,86,10,292.0,2024-08-26,Buy,15.6549,26.94,421.74
10171,86,10,277.0,2020-08-04,Buy,282.1223,77.48,21858.84
10172,86,10,220.0,2020-01-03,Buy,498.1473,462.48,230383.16
10173,86,10,282.0,2022-07-28,Dividend,391.1913,355.84,139201.51
10174,86,10,292.0,2023-08-14,Buy,202.5942,340.75,69033.97
10175,86,10,,2022-01-01,Withdrawal,,,80797.16
10176,86,10,,2024-05-11,Withdrawal,,,54666.6
10177,86,10,277.0,2020-07-06,Buy,472.809,473.52,223884.52
10178,86,10,404.0,2020-11-07,Dividend,164.5967,103.87,17096.66
10179,86,10,479.0,2022-05-25,Sell,176.5322,479.38,84626.01
10180,86,10,277.0,2023-03-30,Sell,430.0069,92.97,39977.74
10181,86,10,183.0,2023-08-15,Sell,168.8883,20.41,3447.01
10182,86,10,282.0,2020-04-10,Sell,439.5163,339.2,149083.93
10183,86,10,479.0,2024-02-19,Buy,467.1013,462.49,216029.68
10184,86,10,479.0,2020-04-16,Buy,205.1909,413.99,84946.98
10185,87,20,,2021-02-16,Advisory Fee,,,13697.84
10186,87,20,82.0,2022-02-14,Buy,241.5116,289.38,69888.63
10187,87,20,1.0,2022-09-27,Buy,458.0605,354.43,162350.38
10188,87,20,259.0,2021-11-12,Buy,497.8964,395.58,196957.86
10189,87,20,318.0,2022-03-19,Buy,186.5302,195.72,36507.69
10190,87,20,225.0,2021-11-23,Buy,26.4447,113.53,3002.27
10191,87,20,456.0,2023-07-01,Buy,145.3446,20.12,2924.33
10192,87,20,4.0,2023-03-29,Dividend,86.1963,140.51,12111.44
10193,87,20,,2021-06-20,Deposit,,,59606.25
10194,87,20,252.0,2020-05-31,Dividend,369.0869,49.56,18291.95
10195,87,20,352.0,2020-04-08,Dividend,257.6162,125.06,32217.48
10196,87,20,,2024-11-14,Deposit,,,46281.08
10197,87,20,454.0,2020-06-16,Dividend,234.3885,50.88,11925.69
10198,87,20,168.0,2024-08-18,Dividend,301.4124,294.64,88808.15
10199,87,20,,2022-11-08,Withdrawal,,,72832.66
10200,87,20,,2020-01-01,Withdrawal,,,57075.67
10201,87,20,,2023-05-19,Deposit,,,37292.09
10202,87,20,186.0,2020-04-03,Buy,223.4335,11.2,2502.46
10203,87,20,,2020-07-12,Withdrawal,,,61751.95
10204,87,20,159.0,2022-10-10,Buy,56.9445,117.81,6708.63
10205,87,20,311.0,2021-10-23,Buy,315.5827,251.18,79268.06
10206,87,20,352.0,2023-08-19,Dividend,108.8715,313.27,34106.17
10207,87,20,225.0,2020-01-22,Buy,131.1954,124.75,16366.63
10208,87,20,168.0,2020-03-28,Dividend,449.1092,152.58,68525.08
10209,87,20,,2021-09-27,Advisory Fee,,,7164.12
10210,87,20,266.0,2021-06-11,Buy,352.2961,354.67,124948.86
10211,87,20,456.0,2022-05-14,Sell,105.8379,174.13,18429.55
10212,87,20,225.0,2023-06-06,Buy,133.6996,390.26,52177.61
10213,87,20,186.0,2024-08-25,Dividend,182.8083,92.1,16836.64
10214,87,20,352.0,2021-02-23,Buy,9.3553,357.92,3348.45
10215,87,20,,2023-05-31,Withdrawal,,,91929.09
10216,87,20,454.0,2020-11-16,Buy,337.4054,376.4,126999.39
10217,87,20,,2020-05-29,Advisory Fee,,,13993.71
10218,87,20,168.0,2024-12-12,Buy,217.4131,39.78,8648.69
10219,87,20,,2020-11-10,Withdrawal,,,25221.24
10220,87,20,225.0,2024-07-03,Sell,185.6322,235.46,43708.96
10221,87,20,,2022-05-09,Deposit,,,68654.36
10222,87,20,252.0,2024-07-09,Sell,439.0459,210.71,92511.36
10223,87,20,4.0,2023-12-14,Sell,241.1953,117.09,28241.56
10224,87,20,352.0,2022-05-14,Sell,196.4715,185.36,36417.96
10225,87,20,330.0,2023-03-30,Buy,106.9721,284.17,30398.26
10226,87,20,1.0,2023-05-16,Buy,-105.1562,103.94,10929.94
10227,87,20,454.0,2023-04-09,Buy,26.6445,67.78,1805.96
10228,87,20,330.0,2024-04-19,Buy,143.6229,497.96,71518.46
10229,87,20,420.0,2021-09-01,Buy,371.1177,70.27,26078.44
10230,87,20,168.0,2021-02-24,Dividend,158.1598,328.89,52017.18
10231,87,20,186.0,2022-12-30,Buy,220.7037,188.15,41525.4
10232,87,20,,2021-08-09,Deposit,,,56160.58
10233,87,20,,2024-05-02,Deposit,,,54529.06
10234,87,20,186.0,2024-12-08,Buy,227.8382,113.84,25937.1
10235,87,20,186.0,2023-09-28,Sell,354.8889,421.79,149688.59
10236,87,20,,2021-04-09,Deposit,,,43565.31
10237,87,20,21.0,2023-10-19,Dividend,201.9279,262.84,53074.73
10238,87,20,,2021-09-24,Deposit,,,66016.72
10239,87,20,318.0,2021-12-01,Dividend,44.2381,490.48,21697.9
10240,87,20,330.0,2023-05-23,Buy,146.2677,238.69,34912.64
10241,87,20,,2023-01-28,Withdrawal,,,73070.5
10242,87,20,1.0,2023-09-16,Dividend,203.6006,51.42,10469.14
10243,87,20,159.0,2023-05-06,Buy,233.8339,149.06,34855.28
10244,87,20,21.0,2020-10-29,Sell,172.9372,21.13,3654.16
10245,87,20,4.0,2021-05-28,Dividend,49.0784,399.43,19603.39
10246,87,20,456.0,2022-01-08,Dividend,222.5116,45.65,10157.65
10247,87,20,,2020-07-25,Deposit,,,2608.59
10248,87,20,4.0,2023-11-22,Dividend,471.7156,67.48,31831.37
10249,87,20,311.0,2021-01-20,Sell,30.5147,220.5,6728.49
10250,87,20,318.0,2021-06-16,Dividend,454.5849,245.06,111400.58
10251,87,20,1.0,2024-09-14,Sell,315.6224,468.85,147979.56
10252,87,20,454.0,2023-12-07,Sell,326.6155,455.94,148917.07
10253,87,20,266.0,2024-04-02,Buy,196.3629,272.8,53567.8
10254,87,20,259.0,2020-06-18,Sell,445.7565,237.3,105778.02
10255,87,20,,2024-06-27,Deposit,,,57355.74
10256,87,20,328.0,2020-12-08,Buy,327.6196,276.83,90694.93
10257,87,20,311.0,2022-04-17,Buy,175.926,109.04,19182.97
10258,87,20,1.0,2023-11-27,Buy,455.9602,219.45,100060.47
10259,87,20,,2023-01-23,Deposit,,,3058.52
10260,87,20,,2021-02-23,Advisory Fee,,,12066.96
10261,87,20,,2022-03-21,Withdrawal,,,18329.82
10262,87,20,21.0,2022-02-12,Buy,6.4675,416.51,2693.78
10263,87,20,1.0,2023-10-04,Dividend,148.6272,105.17,15631.12
10264,87,20,21.0,2023-09-16,Sell,75.6016,379.73,28708.2
10265,87,20,,2023-11-09,Advisory Fee,,,5029.4
10266,87,20,180.0,2023-06-07,Dividend,140.1042,180.56,25297.21
10267,87,20,,2022-03-27,Deposit,,,45175.91
10268,87,20,,2022-09-01,Advisory Fee,,,12883.9
10269,87,20,266.0,2023-09-19,Sell,35.9514,164.95,5930.18
10270,87,20,252.0,2024-07-02,Sell,293.094,197.41,57859.69
10271,87,20,,2023-11-01,Deposit,,,9887.73
10272,87,20,,2020-01-09,Deposit,,,82230.38
10273,87,20,318.0,2022-08-26,Buy,81.0576,50.54,4096.65
10274,87,20,159.0,2021-09-19,Buy,91.9074,104.24,9580.43
10275,87,20,420.0,2023-11-01,Buy,290.462,224.61,65240.67
10276,87,20,330.0,2024-01-16,Sell,172.2381,94.93,16350.56
10277,87,20,454.0,2022-04-15,Buy,411.9027,290.31,119579.47
10278,87,20,180.0,2022-12-29,Sell,204.0925,155.48,31732.3
10279,87,20,,2020-03-25,Advisory Fee,,,13229.09
10280,87,20,420.0,2021-10-25,Buy,263.2661,53.8,14163.72
10281,87,20,266.0,2021-06-28,Buy,310.9842,180.45,56117.1
10282,87,20,,2023-08-14,Withdrawal,,,58590.56
10283,87,20,330.0,2022-07-31,Dividend,348.3745,345.41,120332.04
10284,87,20,454.0,2020-05-23,Sell,218.5223,430.37,94045.44
10285,87,20,352.0,2021-05-13,Buy,415.5066,391.83,162807.95
10286,87,20,,2023-01-23,Withdrawal,,,56646.99
10287,87,20,,2022-07-30,Withdrawal,,,97685.35
10288,87,20,259.0,2021-01-21,Dividend,292.0755,351.02,102524.34
10289,87,20,159.0,2024-02-05,Sell,37.5283,157.9,5925.72
10290,87,20,168.0,2021-09-08,Buy,40.9715,332.01,13602.95
10291,87,20,,2022-01-01,Withdrawal,,,28919.69
10292,87,20,,2021-06-01,Withdrawal,,,39786.47
10293,87,20,,2020-03-23,Advisory Fee,,,8657.85
10294,87,20,186.0,2021-10-11,Sell,118.8302,494.34,58742.52
10295,87,20,,2021-04-11,Advisory Fee,,,6893.33
10296,87,20,159.0,2021-08-26,Dividend,490.4921,46.37,22744.12
10297,87,20,311.0,2022-10-28,Sell,435.9031,115.39,50298.86
10298,87,20,,2022-11-20,Deposit,,,77977.1
10299,87,20,,2022-03-08,Advisory Fee,,,9954.34
10300,87,20,,2020-11-29,Withdrawal,,,42475.05
10301,87,20,318.0,2021-11-13,Dividend,205.3609,189.88,38993.93
10302,87,20,420.0,2021-03-20,Buy,12.7947,179.54,2297.16
10303,88,11,442.0,2020-11-02,Buy,212.4314,170.55,36230.18
10304,88,11,256.0,2022-04-12,Dividend,241.0954,283.53,68357.78
10305,88,11,201.0,2023-01-04,Buy,7.6053,442.86,3368.08
10306,88,11,471.0,2020-08-08,Sell,37.3231,328.59,12264.0
10307,88,11,,2020-09-12,Deposit,,,34605.69
10308,88,11,,2023-07-01,Withdrawal,,,87037.53
10309,88,11,227.0,2020-05-28,Sell,444.1956,236.39,105003.4
10310,88,11,362.0,2023-07-18,Buy,190.1166,197.87,37618.37
10311,88,11,,2021-12-10,Deposit,,,2978.34
10312,88,11,256.0,2023-07-04,Sell,350.5899,325.52,114124.02
10313,88,11,471.0,2020-06-22,Buy,348.0844,123.54,43002.35
10314,88,11,63.0,2022-09-24,Buy,338.0227,304.88,103056.36
10315,88,11,227.0,2022-02-16,Buy,312.9639,327.05,102354.84
10316,88,11,350.0,2022-03-13,Buy,401.7772,377.06,151494.11
10317,88,11,,2022-08-15,Withdrawal,,,62593.94
10318,88,11,,2022-10-29,Advisory Fee,,,844.86
10319,88,11,,2024-12-22,Deposit,,,24348.4
10320,88,11,442.0,2021-09-11,Sell,378.7619,346.09,131085.71
10321,88,11,,2021-03-19,Advisory Fee,,,412.37
10322,88,11,,2020-12-09,Advisory Fee,,,638.57
10323,88,11,63.0,2021-04-24,Buy,13.8309,438.41,6063.6
10324,88,11,376.0,2024-02-26,Buy,157.5242,326.17,51379.67
10325,88,11,471.0,2022-02-19,Buy,43.2247,486.91,21046.54
10326,88,11,309.0,2022-07-26,Buy,497.411,100.4,49940.06
10327,88,11,,2021-02-24,Withdrawal,,,79728.13
10328,88,11,69.0,2024-02-12,Buy,378.3417,235.9,89250.81
10329,88,11,227.0,2022-05-05,Buy,260.2991,110.13,28666.74
10330,88,11,,2023-07-06,Deposit,,,73991.94
10331,88,11,,2023-04-20,Advisory Fee,,,327.83
10332,88,11,,2023-07-04,Deposit,,,4457.23
10333,88,11,69.0,2024-04-10,Buy,372.3616,54.65,20349.56
10334,88,11,,2020-03-03,Deposit,,,76271.49
10335,88,11,81.0,2023-10-30,Dividend,57.1367,49.53,2829.98
10336,88,11,442.0,2024-06-09,Dividend,176.9821,294.87,52186.71
10337,88,11,,2020-11-06,Advisory Fee,,,503.4
10338,88,11,362.0,2024-04-23,Dividend,178.79,423.78,75767.63
10339,88,11,69.0,2021-06-02,Dividend,485.7091,192.27,93387.29
10340,88,11,,2021-10-25,Deposit,,,45279.55
10341,88,11,201.0,2024-11-03,Buy,15.5591,473.1,7361.01
10342,88,11,256.0,2022-07-17,Sell,203.3548,466.85,94936.19
10343,88,11,,2024-09-01,Deposit,,,3366.36
10344,88,11,,2020-03-04,Advisory Fee,,,640.21
10345,88,11,,2024-04-11,Deposit,,,8959.98
10346,88,11,,2021-07-29,Withdrawal,,,94056.18
10347,88,11,376.0,2024-02-26,Buy,146.4855,397.09,58167.93
10348,88,11,201.0,2024-02-19,Buy,6.8819,183.61,1263.59
10349,88,11,256.0,2022-08-25,Buy,393.2581,281.3,110623.5
10350,88,11,487.0,2024-06-08,Buy,437.4818,87.88,38445.9
10351,88,11,156.0,2022-06-28,Buy,8.8006,331.58,2918.1
10352,88,11,81.0,2023-12-26,Buy,167.5889,470.27,78812.03
10353,88,11,,2024-05-04,Advisory Fee,,,852.75
10354,88,11,296.0,2023-08-18,Buy,49.2349,182.19,8970.11
10355,88,11,477.0,2020-10-25,Sell,355.59,158.51,56364.57
10356,88,11,,2020-06-11,Advisory Fee,,,684.32
10357,88,11,477.0,2023-10-28,Sell,421.3493,244.97,103217.94
10358,88,11,296.0,2021-07-03,Buy,329.0443,141.13,46438.02
10359,88,11,,2024-11-10,Advisory Fee,,,440.82
10360,88,11,,2021-05-17,Deposit,,,68026.3
10361,88,11,,2023-09-05,Withdrawal,,,18656.48
10362,88,11,,2021-06-29,Withdrawal,,,97457.69
10363,88,11,487.0,2021-08-13,Sell,473.2536,87.99,41641.58
10364,88,11,309.0,2020-02-26,Dividend,159.8671,88.19,14098.68
10365,88,11,,2020-12-24,Deposit,,,76962.5
10366,88,11,156.0,2021-05-03,Sell,473.3288,43.19,20443.07
10367,88,11,309.0,2022-05-08,Sell,393.7812,349.67,137693.47
10368,88,11,,2020-08-20,Advisory Fee,,,609.02
10369,88,11,202.0,2023-08-23,Buy,375.5088,420.55,157920.23
10370,88,11,202.0,2024-08-08,Sell,199.4239,35.92,7163.31
10371,88,11,,2023-06-14,Withdrawal,,,42915.03
10372,88,11,192.0,2024-12-07,Buy,317.241,421.25,133637.77
10373,88,11,,2024-05-30,Advisory Fee,,,825.67
10374,88,11,69.0,2020-07-10,Dividend,420.389,446.8,187829.81
10375,88,11,69.0,2022-03-23,Sell,6.0254,45.61,274.82
10376,88,11,362.0,2022-05-12,Dividend,442.9516,212.7,94215.81
10377,88,11,69.0,2022-07-24,Buy,293.7111,208.02,61097.78
10378,88,11,,2022-09-26,Deposit,,,55608.26
10379,88,11,63.0,2024-01-25,Dividend,260.4094,357.1,92992.2
10380,88,11,,2021-10-21,Withdrawal,,,90079.4
10381,88,11,131.0,2020-10-31,Dividend,360.1848,236.56,85205.32
10382,88,11,,2024-03-07,Deposit,,,37067.62
10383,88,11,131.0,2021-01-04,Buy,68.8394,164.53,11326.15
10384,88,11,296.0,2022-04-21,Buy,201.5135,457.03,92097.71
10385,88,11,201.0,2024-09-20,Sell,187.178,296.02,55408.43
10386,88,11,,2022-03-19,Advisory Fee,,,696.76
10387,88,11,,2024-08-09,Advisory Fee,,,374.24
10388,88,11,,2022-08-27,Deposit,,,13643.69
10389,88,11,202.0,2023-02-21,Buy,227.0803,165.15,37502.31
10390,88,11,309.0,2023-01-01,Sell,491.4158,391.26,192271.35
10391,88,11,,2022-10-08,Deposit,,,12836.28
10392,88,11,,2022-05-17,Deposit,,,57716.27
10393,88,11,,2022-06-03,Deposit,,,92847.39
10394,88,11,10.0,2021-07-23,Dividend,59.6579,16.3,972.42
10395,88,11,,2021-09-25,Deposit,,,17177.13
10396,88,11,,2021-05-21,Advisory Fee,,,590.24
10397,88,11,,2022-05-01,Deposit,,,66932.45
10398,88,11,202.0,2021-07-26,Dividend,369.8429,87.33,32298.38
10399,88,11,,2020-06-20,Deposit,,,75944.3
10400,88,11,201.0,2021-06-25,Buy,135.4755,223.61,30293.68
10401,88,11,362.0,2020-09-10,Buy,457.4054,234.75,107375.92
10402,88,11,256.0,2023-02-07,Buy,352.3934,59.81,21076.65
10403,88,11,63.0,2024-12-22,Dividend,289.0143,130.92,37837.75
10404,88,11,156.0,2023-08-24,Sell,420.0529,309.79,130128.19
10405,88,11,256.0,2022-12-17,Sell,233.133,484.35,112917.97
10406,88,11,81.0,2023-07-02,Buy,258.9514,320.79,83069.02
10407,88,11,362.0,2021-03-02,Sell,454.0158,53.26,24180.88
10408,88,11,202.0,2024-12-21,Buy,293.371,229.05,67196.63
10409,88,11,,2024-08-05,Deposit,,,2780.54
10410,88,11,477.0,2023-07-01,Buy,151.6626,299.58,45435.08
10411,88,11,156.0,2024-10-25,Dividend,329.5478,416.35,137207.23
10412,88,11,,2022-04-01,Advisory Fee,,,478.11
10413,88,11,10.0,2023-07-08,Dividend,338.6468,99.51,33698.74
10414,88,11,350.0,2021-10-01,Buy,125.7656,444.28,55875.14
10415,88,11,156.0,2024-12-15,Sell,83.8849,220.83,18524.3
10416,88,11,,2024-12-09,Withdrawal,,,66008.02
10417,88,11,350.0,2022-12-17,Sell,120.2292,285.68,34347.08
10418,88,11,471.0,2021-05-09,Dividend,488.493,238.37,116442.08
10419,88,11,201.0,2024-06-28,Dividend,322.5033,142.85,46069.6
10420,88,11,10.0,2022-08-23,Buy,460.0958,409.32,188326.41
10421,88,11,,2020-04-06,Withdrawal,,,97288.18
10422,88,11,,2020-11-16,Advisory Fee,,,721.32
10423,88,11,10.0,2021-06-27,Dividend,468.705,93.72,43927.03
10424,88,11,489.0,2024-11-20,Buy,84.1874,103.4,8704.98
10425,88,11,63.0,2021-07-11,Buy,15.2843,457.35,6990.27
10426,88,11,442.0,2021-07-25,Sell,120.4582,413.8,49845.6
10427,88,11,,2023-01-26,Deposit,,,81896.23
10428,88,11,,2022-03-09,Advisory Fee,,,781.83
10429,88,11,,2023-12-20,Withdrawal,,,77461.02
10430,88,11,,2021-10-31,Withdrawal,,,9678.52
10431,88,11,296.0,2020-09-16,Dividend,231.4515,49.79,11523.97
10432,88,11,,2024-06-13,Advisory Fee,,,371.86
10433,88,11,,2024-11-27,Deposit,,,10119.22
10434,88,11,119.0,2022-02-15,Dividend,331.2621,176.42,58441.26
10435,88,11,256.0,2024-01-16,Buy,19.3031,456.22,8806.46
10436,88,11,489.0,2020-10-16,Buy,9.8712,174.62,1723.71
10437,88,11,251.0,2020-10-10,Sell,165.0679,390.26,64419.4
10438,88,11,81.0,2024-08-13,Sell,324.6158,173.55,56337.07
10439,88,11,477.0,2024-05-09,Dividend,119.2228,362.33,43198.0
10440,88,11,489.0,2020-06-07,Sell,48.2921,386.62,18670.69
10441,88,11,489.0,2024-09-18,Buy,499.9678,439.37,219670.85
10442,88,11,119.0,2022-05-25,Buy,245.4272,178.71,43860.29
10443,88,11,489.0,2023-05-01,Buy,297.6969,364.79,108596.85
10444,88,11,201.0,2021-10-06,Sell,435.9524,390.51,170243.77
10445,88,11,202.0,2021-05-11,Buy,159.3036,186.41,29695.78
10446,88,11,350.0,2020-04-11,Buy,205.9565,356.91,73507.93
10447,88,11,,2021-09-01,Deposit,,,48569.77
10448,88,11,376.0,2021-04-05,Dividend,46.2601,481.71,22283.95
10449,88,11,69.0,2021-12-22,Sell,166.6568,134.74,22455.34
10450,88,11,309.0,2020-10-08,Sell,416.6485,461.57,192312.45
10451,88,11,471.0,2020-10-07,Sell,22.8433,177.47,4054.0
10452,88,11,,2023-03-24,Withdrawal,,,88254.47
10453,88,11,131.0,2021-08-03,Buy,10.1439,152.31,1545.02
10454,88,11,63.0,2021-05-04,Dividend,440.2348,221.37,97454.78
10455,88,11,,2021-03-03,Withdrawal,,,39093.34
10456,88,11,,2022-04-10,Advisory Fee,,,450.73
10457,88,11,,2023-06-02,Withdrawal,,,86226.99
10458,88,11,442.0,2024-01-25,Sell,149.5882,463.37,69314.68
10459,88,11,119.0,2024-07-30,Sell,225.447,333.35,75152.76
10460,88,11,442.0,2023-08-13,Dividend,383.4589,254.54,97605.63
10461,88,11,69.0,2024-07-21,Sell,207.9273,53.21,11063.81
10462,88,11,119.0,2020-06-16,Dividend,16.8597,24.83,418.63
10463,88,11,,2022-02-22,Withdrawal,,,1938.31
10464,89,25,,2023-03-30,Deposit,,,73111.92
10465,89,25,,2021-06-03,Advisory Fee,,,1401.26
10466,89,25,364.0,2022-04-13,Buy,106.7857,351.87,37574.68
10467,89,25,164.0,2024-05-15,Dividend,25.4706,27.46,699.42
10468,89,25,447.0,2022-02-02,Buy,296.577,125.61,37253.04
10469,89,25,352.0,2024-04-22,Dividend,97.3918,466.58,45441.07
10470,89,25,388.0,2023-12-31,Buy,285.9338,127.55,36470.86
10471,89,25,245.0,2020-07-10,Sell,238.8896,355.03,84812.97
10472,89,25,,2023-02-16,Withdrawal,,,64722.01
10473,89,25,74.0,2021-01-17,Sell,351.8208,459.87,161791.83
10474,89,25,,2023-06-29,Advisory Fee,,,670.62
10475,89,25,,2022-06-16,Advisory Fee,,,677.72
10476,89,25,467.0,2024-03-27,Sell,450.9914,245.37,110659.76
10477,89,25,,2022-10-15,Advisory Fee,,,591.4
10478,89,25,74.0,2022-06-10,Buy,89.9268,266.3,23947.51
10479,89,25,,2023-10-16,Advisory Fee,,,827.74
10480,89,25,,2020-03-27,Deposit,,,31606.54
10481,89,25,156.0,2021-12-22,Buy,112.5203,330.85,37227.34
10482,89,25,445.0,2020-05-21,Sell,125.1347,397.87,49787.34
10483,89,25,447.0,2023-06-26,Buy,81.6201,123.57,10085.8
10484,89,25,,2021-06-29,Deposit,,,27772.75
10485,89,25,66.0,2023-02-10,Dividend,88.1631,343.19,30256.69
10486,89,25,156.0,2022-07-21,Sell,340.5094,413.86,140923.22
10487,89,25,435.0,2022-07-26,Dividend,22.9858,481.64,11070.88
10488,89,25,,2021-11-18,Withdrawal,,,79092.55
10489,89,25,57.0,2021-10-07,Buy,288.4753,237.81,68602.31
10490,89,25,,2021-08-18,Advisory Fee,,,912.91
10491,89,25,164.0,2024-03-01,Buy,14.5284,405.52,5891.56
10492,89,25,,2020-05-25,Deposit,,,24294.92
10493,89,25,,2024-08-25,Deposit,,,41604.91
10494,89,25,,2020-10-28,Deposit,,,48862.24
